couple,together,Sun-Sun_angle,Sun-Sun_aspect,Sun-Moon_angle,Sun-Moon_aspect,Sun-Venus_angle,Sun-Venus_aspect,Sun-Mars_angle,Sun-Mars_aspect,Moon-Sun_angle,Moon-Sun_aspect,Moon-Moon_angle,Moon-Moon_aspect,Moon-Venus_angle,Moon-Venus_aspect,Moon-Mars_angle,Moon-Mars_aspect,Venus-Sun_angle,Venus-Sun_aspect,Venus-Moon_angle,Venus-Moon_aspect,Venus-Venus_angle,Venus-Venus_aspect,Venus-Mars_angle,Venus-Mars_aspect,Mars-Sun_angle,Mars-Sun_aspect,Mars-Moon_angle,Mars-Moon_aspect,Mars-Venus_angle,Mars-Venus_aspect,Mars-Mars_angle,Mars-Mars_aspect
Kenneth Taylor & Jennifer Miller,False,173.5863756160906,opposition,147.31644692026063,none,212.4989181433934,none,20.343386072170187,none,282.7511038309073,none,256.48117513507736,none,321.66364635821014,none,129.50811428698688,none,195.74436775439852,none,169.47443905856855,none,234.65691028170133,trine,42.501378210478094,none,298.6071674949618,sextile,272.3372387991318,square,337.5197100222646,none,145.36417795104137,none
Joshua Lewis & Laura Lee,False,335.3295257234015,none,199.72272594365933,none,322.7218739519127,none,337.8620150099451,none,121.29355418114102,trine,345.6867544013988,none,108.68590240965219,none,123.82604346768457,trine,20.990200867981912,none,245.38340108823968,trine,8.38254909649308,conjunction,23.522690154525463,none,93.25333627260119,square,317.64653649285896,none,80.64568450111236,none,95.78582555914474,square
David Brown & Emma Smith,True,323.98595398366194,none,154.60416096036914,none,8.186905772785536,conjunction,325.7574362589571,none,276.13045944714315,square,106.74866642385035,none,320.3314112362667,none,277.9019417224383,square,301.46202321858834,sextile,132.08023019529557,none,345.66297500771196,none,303.2335054938835,sextile,57.427689707391565,sextile,248.04589668409875,none,101.62864149651514,none,59.19917198268672,sextile
Ronald Garcia & Michelle Gonzalez,False,350.7616255305525,conjunction,94.68738564359873,square,326.331244030382,none,257.36036610007864,none,74.73302799336936,none,178.65878810641556,opposition,50.30264649319885,none,341.3317685628955,none,306.9470054529959,none,50.87276556604212,none,282.5166239528254,none,213.54574602252205,none,7.716063695512929,conjunction,111.64182380855914,none,343.2856821953424,none,274.3148042650391,square
Scott Brown & Sharon Thomas,True,188.334481167467,opposition,63.20993679880155,sextile,169.4826829900606,none,151.89483504451297,none,319.8484039015654,none,194.72385953289995,none,300.996605724159,sextile,283.4087577786114,none,167.96659873037896,none,42.84205436171352,none,149.11480055297255,none,131.52695260742496,none,306.91227550533847,none,181.78773113667302,opposition,288.06047732793206,none,270.4726293823844,square
Paul Anderson & Deborah Robinson,False,111.75341605761537,none,3.4300068590932824,conjunction,99.85307538772338,none,173.75596242791153,opposition,173.97836702045964,opposition,65.65495782193759,sextile,162.0780263505677,none,235.9809133907558,trine,149.45431101560365,none,41.130901817081565,none,137.5539703457117,none,211.4568573858998,none,202.02449287849237,none,93.70108367997028,square,190.1241522086004,none,264.0270392487885,square
Robert Williams & Betty Harris,False,208.95225677916267,none,101.0709507463938,none,189.7946219956848,opposition,177.4662856282161,opposition,204.34783845264798,none,96.46653241987914,square,185.1902036691701,opposition,172.86186730170147,opposition,204.90451396282072,none,97.02320793005188,square,185.74687917934284,opposition,173.4185428118742,opposition,15.041886450199101,none,267.16058041743025,square,355.88425166672124,conjunction,343.55591529925255,none
Raymond Lopez & Nancy Brown,True,276.1567645588609,square,33.29555083787845,none,284.59580412352256,none,262.63405963764956,square,162.60270615902783,none,279.7414924380454,none,171.04174572368947,opposition,149.08000123781648,none,247.9336355645819,trine,5.072421843599429,conjunction,256.37267512924353,none,234.41093064337053,trine,196.67670817018018,none,313.81549444919773,none,205.11574773484182,none,183.15400324896882,opposition
Jason Sanchez & Karen White,True,136.5829208555521,none,242.1626391470528,trine,130.26875026333335,none,92.90548596264091,square,104.16471486257768,none,209.7444331540784,none,97.85054427035894,square,60.48727996966653,sextile,93.4366161383787,square,199.0163344298794,none,87.12244554615995,square,49.759181245467545,none,349.9760762462109,none,95.55579453771159,square,343.6619056539921,none,306.29864135329973,none
William Scott & Dorothy Rodriguez,False,330.0295512144936,none,217.29334520511824,none,302.7974026497343,sextile,67.6853018718283,none,358.00135759077847,conjunction,245.2651515814031,trine,330.7692090260192,none,95.65710824811316,square,16.798321206402818,none,264.0621151970274,square,349.56617264164356,none,114.45407186373751,trine,266.2205687948607,square,153.48436278548533,none,238.9884202301014,trine,3.876319452195366,conjunction
Brandon Robinson & Stephanie Lee,True,274.0895642152123,square,127.22871463578069,trine,267.20223276027536,square,336.8288991516066,none,150.4479630621478,none,3.587113482716177,conjunction,143.56063160721087,none,213.1872979985421,none,229.0525393383553,none,82.19168975892367,square,222.16520788341836,none,291.7918742747496,none,280.28161175374487,none,133.4207621743132,none,273.3942802988079,square,343.02094669013917,none
Michael Rodriguez & Patricia Wright,True,0.17732676068112596,conjunction,192.21195424027928,none,45.70264069709026,none,355.22059466917653,conjunction,329.6743396513465,none,161.70896713094467,none,15.199653587755648,none,324.7176075598419,none,45.87625145518399,none,237.91087893478215,trine,91.40156539159312,square,40.91951936367937,none,39.82465785051322,none,231.8592853301114,none,85.34997178692235,square,34.8679257590086,none
Brian Lopez & Jessica Lee,True,345.3534926631953,none,274.1741112102376,square,18.412172405376737,none,78.17981312836469,none,224.0005726841653,none,152.82119123120756,none,257.0592524263467,none,316.82689314933464,none,309.31033957437705,none,238.1309581214193,trine,342.3690193165584,none,42.13666003954637,none,275.6683140811988,square,204.48893262824103,none,308.72699382338016,none,8.494634546368104,conjunction
Charles Sanchez & Elizabeth Taylor,False,98.13591805186876,none,113.63163920251735,trine,61.86616588065377,sextile,136.52631161144922,none,125.38664453437119,trine,140.88236568501978,none,89.1168923631562,square,163.77703809395163,none,55.70761150487313,sextile,71.20333265552172,none,19.43785933365814,none,94.09800506445357,square,191.19760621463544,none,206.69332736528403,none,154.92785404342044,none,229.5879997742159,none
John Torres & Donna Ramirez,False,302.82154993055826,sextile,221.17766207776245,none,256.94189439997996,none,2.768834734276311,conjunction,290.72020961153464,none,209.07632175873883,none,244.84055408095634,trine,350.6674944152527,conjunction,258.5215900070313,none,176.8777021542355,opposition,212.641934476453,none,318.46887481074936,none,310.5430434067426,none,228.89915555394677,none,264.6633878761643,square,10.490328210460632,none
Benjamin Williams & Carol Flores,False,7.807865746839013,conjunction,345.4069606462474,none,36.19133492947327,none,233.1230795135608,trine,303.07290708797433,sextile,280.6720019873827,none,331.4563762706086,none,168.38812085469613,none,48.756903173193905,none,26.35599807260229,none,77.14037235582816,none,274.0721169399157,square,149.12399403757695,none,126.72308893698533,trine,177.5074632202112,opposition,14.439207804298746,none
Eric Martin & Brenda Torres,True,225.57216824953235,none,11.104398706005043,none,268.9629619395464,square,161.39091342350537,none,119.77872024330931,trine,265.310950699782,square,163.16951393332334,none,55.59746541728232,sextile,187.21380925856727,opposition,332.74603971503996,none,230.6046029485813,none,123.03255443254028,trine,217.72804189159058,none,3.2602723480632676,conjunction,261.11883558160457,none,153.5467870655636,none
Edward Rodriguez & Helen Thompson,True,256.123329561341,none,262.0469082771033,square,211.6156607953095,none,324.8260306599011,none,267.42845839899013,square,273.3520371147524,square,222.92078963295864,none,336.13115949755024,none,246.87488340895402,trine,252.79846212471628,none,202.36721464292253,none,315.57758450751413,none,233.87549232941979,trine,239.79907104518205,trine,189.3678235633883,opposition,302.5781934279799,sextile
Scott Scott & Sandra Lewis,False,122.29206203974172,trine,345.8994396450361,none,156.05005286618783,none,184.5395794602957,opposition,323.98684347216425,none,187.59422107745866,opposition,357.7448342986104,conjunction,26.23436089271823,none,153.70578334748444,none,17.313160952778844,none,187.46377417393055,opposition,215.95330076803842,none,8.773515051652552,conjunction,232.38089265694697,trine,42.531505878098656,none,71.02103247220653,none
Raymond Nguyen & Emily Jones,False,245.9060672379096,trine,345.8923686558848,none,252.30744697561832,none,232.92455635824834,trine,35.90592856872618,none,135.89222998670138,none,42.30730830643489,none,22.92441768906491,none,292.7382025765809,none,32.7245039945561,none,299.1395823142896,sextile,279.75669169691963,none,244.84800406489995,trine,344.83430548287515,none,251.24938380260866,none,231.86649318523868,none
Donald Brown & Jennifer Thomas,False,264.48764080441964,square,39.4112788829741,none,219.5532517701581,none,196.5297832094814,none,281.2332705008281,none,56.15690857938256,sextile,236.29888146656657,trine,213.27541290588985,none,225.8262145364277,none,0.7498526149821707,conjunction,180.89182550216617,opposition,157.86835694148948,none,295.9831742349336,sextile,70.90681231348805,none,251.04878520067206,none,228.02531663999534,none
Ronald Torres & Stephanie Brown,False,277.01158287018353,square,116.35292803206748,trine,322.7916616855625,none,50.179101878385595,none,278.22779889566505,none,117.56914405754898,trine,324.007877711044,none,51.395317903867095,none,291.7852627541697,none,131.12660791605367,none,337.5653415695487,none,64.95278176237179,sextile,206.11815602624665,none,45.45950118813059,none,251.8982348416256,none,339.2856750344487,none
Timothy Torres & Betty Anderson,True,294.68745800274934,sextile,2.253668251246154,conjunction,337.25571700965185,none,44.565025936867244,none,97.86160204351589,square,165.4278122920127,none,140.4298610504184,none,207.7391699776338,none,268.8512860018954,square,336.4174962503922,none,311.4195450087979,none,18.728853936013298,none,58.80261027448091,sextile,126.36882052297773,trine,101.37086928138342,none,168.68017820859882,none
Benjamin Lopez & Barbara Allen,True,300.4741244790954,sextile,68.86830868918844,none,255.03598718313208,none,118.12634972786412,trine,324.0032877879171,none,92.39747199801013,square,278.5651504919538,none,141.65551303668582,none,298.82111868781845,sextile,67.2153028979115,none,253.38298139185514,none,116.47334393658718,trine,313.41933361034427,none,81.81351782043731,none,267.98119631438095,square,131.071558859113,none
William White & Donna Rodriguez,True,190.74005311755747,none,162.19145345318714,none,150.61168467581422,none,132.10299456220287,none,24.231729034250606,none,355.68312936988025,conjunction,344.10336059250733,none,325.59467047889603,none,145.57369517389293,none,117.0250955095226,trine,105.44532673214968,none,86.93663661853836,square,199.01792185175216,none,170.46932218738183,opposition,158.88955341000892,none,140.3808632963976,none
Larry Nguyen & Pamela Jackson,False,137.01150291851582,none,83.94269851347065,square,173.82520098100497,opposition,148.24802435463363,none,320.50085224171664,none,267.4320478366715,square,357.3145503042058,conjunction,331.7373736778345,none,183.41319171844233,opposition,130.3443873133972,none,220.22688978093151,none,194.64971315456017,none,71.55320742579985,none,18.484403020754698,none,108.36690548828904,none,82.7897288619177,square
Michael Wilson & Susan Anderson,False,72.40350381162574,none,246.56037955940354,trine,68.82829603316242,none,309.8249406735411,none,55.60615536876554,sextile,229.76303111654335,none,52.03094759030222,none,293.0275922306809,none,32.966640701331755,none,207.12351644910956,none,29.391432922868432,none,270.3880775632471,square,71.7455891322175,none,245.9024648799953,trine,68.17038135375418,none,309.16702599413287,none
Raymond Martinez & Angela Robinson,True,281.3891190403169,none,3.597582299199809,conjunction,255.98163217040076,none,237.2870581997396,trine,338.3692579196637,none,60.5777211785466,sextile,312.96177104974754,none,294.2671970790864,sextile,320.264663914381,none,42.47312717326389,none,294.85717704446483,sextile,276.16260307380367,square,295.12400106960337,sextile,17.332464328486253,none,269.7165141996872,square,251.02194022902603,none
Nicholas Allen & Brenda Gonzalez,True,265.7429731113026,square,56.95924165081561,sextile,236.9233799776733,trine,6.7796676460488925,conjunction,174.6778143786667,opposition,325.8940829181797,none,145.85822124503744,none,275.714508913413,square,221.97057468792894,none,13.186843227441976,none,193.15098155429965,none,323.00726922267523,none,124.79690389777082,trine,276.01317243728386,square,95.97731076414152,square,225.8335984325171,none
Nicholas Hill & Deborah Anderson,False,13.440275599257802,none,156.3177016218201,none,11.733010073773016,none,318.62891604513845,none,218.17836557329855,none,1.0557915958608532,conjunction,216.47110004781376,none,163.36700601917917,none,328.4805372697185,none,111.35796329228083,none,326.77327174423374,none,273.6691777155992,square,69.70270980423143,none,212.58013582679374,none,67.99544427874665,none,14.891350250112055,none
Samuel Brown & Melissa Williams,False,264.94316335780104,square,246.41911864219577,trine,265.1648696815482,square,166.22254782110628,none,293.0643045267154,none,274.5402598111101,square,293.28601085046256,none,194.3436889900206,none,257.2479068017522,none,238.72386208614694,trine,257.4696131254994,none,158.52729126505744,none,273.71021495837454,square,255.1861702427692,none,273.9319212821217,square,174.98959942167974,opposition
Stephen Flores & Sharon Davis,False,243.95868468269373,trine,65.37881738256826,sextile,210.28230621933182,none,141.88880147184076,none,318.75340973909675,none,140.17354243897125,none,285.07703127573484,none,216.68352652824376,none,289.345403160474,none,110.76553586034855,none,255.6690246971121,none,187.27551994962107,opposition,73.97603454401826,none,255.3961672438928,none,40.29965608065635,none,331.9061513331653,none
